Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Practitioner-practitioner-licensed-physician.json	2615	4	0	0	0	0	0	0	0	4199	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRoleGP.json	1474	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0
fsh-generated/resources/Procedure-ColonBiopsy.json	927	4	0	0	0	0	0	0	0	1681	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProcedureColotomy.json	1004	4	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-individual.json	1342	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-occupational-healthcare.json	1351	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-public-healthcare.json	1371	5	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example-2.json	2878	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	12	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example.json	2609	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-1.json	2079	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	11	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-2.json	1130	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Schedule-ScheduleExample.json	982	4	0	0	1	0	0	0	1	2091	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
fsh-generated/resources/Slot-FreeSlot.json	1074	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ReleaseDateForPatientViewing.json	2452	5	0	8	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	37	108	0	2	0	1	0	0
fsh-generated/resources/StructureDefinition-RestrictionParent.json	3709	4	0	67	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	58	156	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-categorization-of-accident.json	1489	4	0	23	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	108	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-cause-of-adverse-effect.json	1467	4	0	22	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	89	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-caused-by-medication.json	1453	4	0	22	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	65	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-endocrinological-disorder.json	1355	4	0	22	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	35	63	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-external-cause.json	1314	5	0	21	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	88	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-permanence.json	1503	4	0	25	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	44	71	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-physical-excercise.json	1661	4	0	23	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	43	68	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-condition-primary.json	1570	4	0	24	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	47	68	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-appointment.json	3529	4	0	387	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	108	131	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-condition.json	883	4	0	27	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	93	134	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-fi-base-encounter.json	5261	5	0	27	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	171	155	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-episode-of-care.json	2061	4	0	26	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	84	96	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-healthcare-service.json	1640	4	0	26	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	103	121	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-immunization.json	8358	4	0	31	0	0	0	0	0	97	0	0	1	0	0	0	0	1	0	0	271	253	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-individual.json	1614	4	0	105	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	208	260	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-private.json	1552	4	0	80	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	206	185	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-public.json	1558	4	0	31	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	221	201	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-fi-base-information-custodian.json	5386	4	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	205	173	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-fi-base-location.json	1422	4	0	23	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	81	99	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-administration.json	4736	4	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	118	113	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-request.json	6977	5	0	8	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	164	141	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-statement.json	4663	4	0	6	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	93	146	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-fi-base-medication.json	1772	4	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	82	89	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-observation.json	4634	4	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	136	148	0	1	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-organization.json	1120	4	0	6	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	66	90	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-patient.json	5884	4	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	199	167	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-fi-base-practitioner-role.json	1993	4	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	82	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-practitioner.json	2519	4	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	125	125	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-procedure.json	5861	4	0	7	0	0	0	0	1	10	0	0	1	0	0	0	0	1	0	0	129	114	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-provenance.json	2427	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	87	123	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-reason-for-care.json	4463	4	0	9	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	125	111	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-fi-base-schedule.json	1412	4	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	51	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-slot.json	841	4	0	5	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	50	74	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-kanta-document-metadata-profile.json	1419	5	0	7	1	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	78	92	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-kanta-document-other-metadata-profile.json	1681	4	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	108	121	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-municipality-code.json	1939	4	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	45	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-patient-profession.json	1481	4	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	43	64	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-service-event.json	1258	4	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	95	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-vaccination-recorder.json	1602	4	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	57	0	0	0	0	0	0
fsh-generated/resources/ValueSet-fi-base-register-identifier.json	876	4	0	0	0	0	0	0	0	756	0	0	0	0	0	0	0	0	0	0	12	1064	0	0	0	0	0	0
fsh-generated/resources/ValueSet-fi-base-restriction-parent-vs.json	3042	4	0	0	1	0	0	0	0	1376	0	0	0	0	0	0	0	0	0	0	16	1507	0	0	0	1	0	0
fsh-generated/resources/ValueSet-fi-base-security-label-vs.json	679	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	12	88	0	0	0	0	0	0
fsh-generated/resources/ValueSet-kanta-provenance-agent-role.json	835	4	0	0	0	0	0	0	0	1393	0	0	0	0	0	0	0	0	0	0	15	1461	0	0	0	0	0	0
input/examples/Bloodglucose-max.json	4031	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	29	0	0	0	0	0	0
input/examples/InsulinDosage-example-optional.json	1989	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	20	0	0	0	0	0	0
input/examples/MedicationAdministration-InsulinDosage-mandatory.json	1413	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-max.json	5530	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-min.json	2031	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-max.json	2757	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-min.json	1330	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-max.json	2465	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-min.json	1868	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-max.json	2472	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-min.json	1342	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-max.json	3014	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-min.json	1893	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/examples/Observation-example-MET-max.json	4021	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0
input/examples/Observation-example-MET-min.json	2801	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-max.json	2928	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-min.json	1464	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
input/examples/Observation-example-StepsTaken-max.json	2978	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/examples/Observation-example-duplicate-7.json	1282	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0
input/examples/VIRHE2_KELABASELISAYKSET-Provenance-custodian-public-healthcare.json	4664	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	0	0	0	0	0	0
input/examples/bloodglucose-min.json	1448	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	1
input/examples/diabetes-data-bundle-kantaphr-r4-en.json	741391	47	72	0	0	0	0	0	24	9	0	0	0	0	0	0	0	2	0	0	612	228	0	0	0	0	0	0
input/examples/diabetes-data-bundle-kantaphr-sv.json	2272392	138	159	0	1	0	0	0	35	14	0	0	0	0	0	0	0	4	0	0	1755	668	0	0	0	0	0	4
input/examples/diabetes-data-bundle.json	2661345	143	159	0	0	0	0	0	30	13	0	0	0	0	0	0	0	5	0	0	1991	693	0	0	0	0	0	3
input/examples/example-patient-1.json	409	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0
input/examples/example-patient-2.json	409	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0
input/examples/example-patient-3.json	409	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
input/examples/example-patient-4.json	409	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
input/examples/example-patient-5.json	409	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0
input/examples/example-patient.json	431	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/examples/hapi-patient.json	493	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	15	0	0	0	0	0	0
input/examples/kanta-phr-patient-1.json	265	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0
input/examples/kanta-phr-patient-2.json	265	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
input/examples/medication-administration-insulin-basal-dose-kanta-stu3-sv.json	2218	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
input/examples/medication-administration-insulin-bolus-dose-fi.json	2439	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
input/examples/medication-administration-insulin-dose-temporary-basal-rate-kanta-en.json	2296	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/examples/medicationesim1.json	984	4	0	0	0	0	0	0	0	824	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/examples/medicationesim2.json	1180	4	0	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/examples/medicationrequestesim1.json	7441	4	0	0	0	0	0	0	0	9865	0	0	0	0	0	0	0	0	0	0	23	25	0	0	0	0	0	0
input/examples/medicationrequestesim2.json	9007	4	0	0	0	0	0	0	0	853	0	0	0	0	0	0	0	0	0	0	26	19	0	0	0	0	0	0
input/examples/medicationrequestesim3.json	7666	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	0
input/examples/medicationrequestesim4.json	7696	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	18	0	0	0	0	0	0
input/examples/medicationrequestesim5.json	8943	4	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	26	18	0	0	0	0	0	0
input/examples/medicationrequestesim6.json	7993	4	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	25	19	0	0	0	0	0	0
input/examples/medicationrequestesim7A.json	7819	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	19	0	0	0	0	0	0
input/examples/medicationrequestesim7B.json	8027	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	19	0	0	0	0	0	0
input/examples/medicationrequestesim8.json	7534	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	24	18	0	0	0	0	0	0
input/examples/medicationrequestesim9.json	7702	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	18	0	0	0	0	0	0
input/examples/observation-example-StepsTaken-min.json	1362	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
input/examples/observation-example-bloodglucose-astext.json	1736	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
input/examples/observation-example-bloodglucose-dataabsentreason.json	1649	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
input/examples/organization-Toimintayksikko.json	848	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
input/examples/organizationesim1.json	286	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
input/examples/organizationesim2.json	183	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
input/examples/patientesim1.json	903	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	0	0	0
input/examples/practitionerRoleesim1.json	223	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0
input/examples/practitioneresim1.json	1072	4	0	0	0	0	0	0	0	812	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
input/examples/provenance_rekpit_containedviittaukset2.json	4097	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	17	0	0	0	0	0	0
