URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/FinnishSchedulingLocation,StructureDefinition/FinnishAppointmentSlot,StructureDefinition/fi-scheduling-healthcare-service,StructureDefinition/fi-scheduling-appointment,StructureDefinition/FinnishAppointmentSchedule,StructureDefinition/FinnishSchedulingPatient,StructureDefinition/fi-scheduling-location,StructureDefinition/FinnishSchedulingAppointment,StructureDefinition/FinnishSchedulingSchedule,StructureDefinition/FinnishSchedulingPractitionerRole,StructureDefinition/FinnishSchedulingHealthcareService,StructureDefinition/fi-scheduling-schedule,StructureDefinition/FinnishAppointmentPatient,StructureDefinition/ba85996c-070b-4e86-992e-4be8a61e4583,StructureDefinition/fi-scheduling-slot,StructureDefinition/FinnishSchedulingSlot,StructureDefinition/3893dc5d-c30c-4781-b6ce-2af953c9ce8d,StructureDefinition/64cde6f0-1939-4309-bd9f-1a088e197844,StructureDefinition/FinnishSchedulingPractitioner,StructureDefinition/a5f4b52f-896d-4c6c-b8d2-8467617f60f7","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/FinnishAppointmentPatient,StructureDefinition/FinnishSchedulingPatient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/FinnishSchedulingLocation,StructureDefinition/fi-scheduling-location,StructureDefinition/3893dc5d-c30c-4781-b6ce-2af953c9ce8d","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/FinnishSchedulingLocation,StructureDefinition/fi-scheduling-location,StructureDefinition/3893dc5d-c30c-4781-b6ce-2af953c9ce8d","THO"
http://hl7.org/fhir/ValueSet/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.332",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","StructureDefinition/FinnishSchedulingLocation,StructureDefinition/fi-scheduling-location,StructureDefinition/3893dc5d-c30c-4781-b6ce-2af953c9ce8d","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/FinnishAppointmentPatient,StructureDefinition/FinnishSchedulingPatient","THO (V3)"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/FinnishSchedulingPatient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/participantrequired,4.0.1,draft,"2.16.840.1.113883.4.642.3.488",ParticipantRequired,ParticipantRequired,"Is the Participant required to attend the appointment.","StructureDefinition/fi-scheduling-appointment,StructureDefinition/FinnishSchedulingAppointment,StructureDefinition/a5f4b52f-896d-4c6c-b8d2-8467617f60f7","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/participationstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.486",ParticipationStatus,ParticipationStatus,"The Participation status of an appointment.","StructureDefinition/fi-scheduling-appointment,StructureDefinition/FinnishSchedulingAppointment,StructureDefinition/a5f4b52f-896d-4c6c-b8d2-8467617f60f7","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/patient-contactrelationship,4.0.1,active,"2.16.840.1.113883.4.642.3.1130",PatientContactRelationship,Patient Contact Relationship ,"The nature of the relationship between the patient and the contact person.","StructureDefinition/FinnishAppointmentPatient,StructureDefinition/FinnishSchedulingPatient","THO (V2)"
http://hl7.org/fhir/ValueSet/practitioner-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.439",PractitionerRole,Practitioner role,"This example value set defines a set of codes that can be used to indicate the role of a Practitioner.","StructureDefinition/FinnishSchedulingPractitionerRole","SCT,THO"
http://hl7.org/fhir/ValueSet/program,4.0.1,draft,"2.16.840.1.113883.4.642.3.1383",Program,Program,"This value set defines an example set of codes that could be can be used to classify groupings of service-types/specialties.","StructureDefinition/fi-scheduling-healthcare-service,StructureDefinition/FinnishSchedulingHealthcareService,StructureDefinition/64cde6f0-1939-4309-bd9f-1a088e197844","THO"
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/FinnishSchedulingLocation,StructureDefinition/fi-scheduling-appointment,StructureDefinition/fi-scheduling-location,StructureDefinition/FinnishSchedulingAppointment,StructureDefinition/3893dc5d-c30c-4781-b6ce-2af953c9ce8d,StructureDefinition/FinnishSchedulingPractitionerRole,StructureDefinition/a5f4b52f-896d-4c6c-b8d2-8467617f60f7","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/service-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.516",ServiceCategory,Service category,"This value set defines an example set of codes that can be used to classify groupings of service-types/specialties.","StructureDefinition/FinnishAppointmentSlot,StructureDefinition/fi-scheduling-healthcare-service,StructureDefinition/fi-scheduling-appointment,StructureDefinition/FinnishAppointmentSchedule,StructureDefinition/FinnishSchedulingHealthcareService,StructureDefinition/fi-scheduling-schedule,StructureDefinition/fi-scheduling-slot,StructureDefinition/FinnishSchedulingAppointment,StructureDefinition/FinnishSchedulingSlot,StructureDefinition/FinnishSchedulingSchedule,StructureDefinition/64cde6f0-1939-4309-bd9f-1a088e197844,StructureDefinition/a5f4b52f-896d-4c6c-b8d2-8467617f60f7","THO"
http://hl7.org/fhir/ValueSet/service-provision-conditions,4.0.1,draft,"2.16.840.1.113883.4.642.3.514",ServiceProvisionConditions,ServiceProvisionConditions,"The code(s) that detail the conditions under which the healthcare service is available/offered.","StructureDefinition/fi-scheduling-healthcare-service,StructureDefinition/FinnishSchedulingHealthcareService,StructureDefinition/64cde6f0-1939-4309-bd9f-1a088e197844","THO"
http://hl7.org/fhir/ValueSet/service-referral-method,4.0.1,draft,"2.16.840.1.113883.4.642.3.510",ReferralMethod,ReferralMethod,"The methods of referral can be used when referring to a specific HealthCareService resource.","StructureDefinition/fi-scheduling-healthcare-service,StructureDefinition/FinnishSchedulingHealthcareService,StructureDefinition/64cde6f0-1939-4309-bd9f-1a088e197844","THO"
http://hl7.org/fhir/ValueSet/service-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.518",ServiceType,Service type,"This value set defines an example set of codes of service-types.","StructureDefinition/FinnishAppointmentSlot,StructureDefinition/fi-scheduling-healthcare-service,StructureDefinition/fi-scheduling-appointment,StructureDefinition/FinnishAppointmentSchedule,StructureDefinition/FinnishSchedulingHealthcareService,StructureDefinition/fi-scheduling-schedule,StructureDefinition/fi-scheduling-slot,StructureDefinition/FinnishSchedulingAppointment,StructureDefinition/FinnishSchedulingSlot,StructureDefinition/FinnishSchedulingSchedule,StructureDefinition/64cde6f0-1939-4309-bd9f-1a088e197844,StructureDefinition/a5f4b52f-896d-4c6c-b8d2-8467617f60f7","THO"
http://hl7.org/fhir/ValueSet/slotstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.482",SlotStatus,SlotStatus,"The free/busy status of the slot.","StructureDefinition/FinnishAppointmentSlot,StructureDefinition/fi-scheduling-slot,StructureDefinition/FinnishSchedulingSlot","hl7.fhir.r4.core"
http://terminology.hl7.org/ValueSet/v2-0116,2.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/FinnishSchedulingLocation,StructureDefinition/fi-scheduling-location,StructureDefinition/3893dc5d-c30c-4781-b6ce-2af953c9ce8d","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0276,2.0.0,active,"2.16.840.1.113883.21.181",Hl7VSAppointmentReasonCodes,hl7VS-appointmentReasonCodes,"Value Set of codes that describe the kind of appointment or the reason why an appointment has been scheduled.","StructureDefinition/FinnishAppointmentSlot,StructureDefinition/fi-scheduling-appointment,StructureDefinition/fi-scheduling-slot,StructureDefinition/FinnishSchedulingAppointment,StructureDefinition/FinnishSchedulingSlot,StructureDefinition/a5f4b52f-896d-4c6c-b8d2-8467617f60f7","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-2.7-0360,0360,active,,v2.0360.2.7,v2 table 0360, Version 2.7,"FHIR Value set/code system definition for HL7 v2 table 0360 ver 2.9 ( Degree/License/Certificate)","StructureDefinition/ba85996c-070b-4e86-992e-4be8a61e4583,StructureDefinition/FinnishSchedulingPractitioner","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/FinnishSchedulingLocation,StructureDefinition/fi-scheduling-location,StructureDefinition/3893dc5d-c30c-4781-b6ce-2af953c9ce8d","THO (V3)"
