Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Location-id-for-bed-3.json	415	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-medication-statement-insulin.json	789	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.2085212.10.1306.json	439	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.2085212.10.1314.json	959	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Organization-1.2.246.10.8286189.10.100012.json	844	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/Parameters-exp-params.json	201	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-of-municipality.json	1394	3	0	0	0	0	0	0	0	686	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-turvakielto.json	1130	3	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-licensed-physician.json	2615	3	0	0	0	0	0	0	0	1399	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-PractitionerRoleGP.json	1474	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0
fsh-generated/resources/Procedure-ColonBiopsy.json	927	3	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
fsh-generated/resources/Procedure-ProcedureColotomy.json	1004	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-individual.json	1342	3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-occupational-healthcare.json	1351	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
fsh-generated/resources/Provenance-custodian-public-healthcare.json	1371	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example-2.json	2878	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-example.json	2609	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-1.json	2079	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
fsh-generated/resources/Provenance-kanta-document-metadata-profile-test-example-2.json	1130	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/Schedule-ScheduleExample.json	982	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
fsh-generated/resources/Slot-FreeSlot.json	1074	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	9	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ReleaseDateForPatientViewing.json	2452	3	0	5	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	33	49	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-RestrictionParent.json	3709	3	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	61	56	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-categorization-of-accident.json	1489	3	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	30	44	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-cause-of-adverse-effect.json	1467	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	44	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-caused-by-medication.json	1453	3	0	3	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	30	45	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-endocrinological-disorder.json	1355	3	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	46	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-external-cause.json	1314	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	32	45	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-permanence.json	1503	3	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	42	77	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-condition-physical-excercise.json	1661	4	0	6	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	43	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-condition-primary.json	1570	3	0	5	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	42	55	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-appointment.json	3529	3	0	205	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	106	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-condition.json	883	3	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	100	90	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-encounter.json	5261	3	0	8	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	172	161	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-fi-base-episode-of-care.json	2061	3	0	5	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	82	77	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-healthcare-service.json	1640	3	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	100	112	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-immunization.json	8358	3	0	11	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	279	190	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-individual.json	1614	3	0	32	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	226	188	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-private.json	1552	3	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	214	189	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-fi-base-information-custodian-public.json	1558	3	0	13	1	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	213	163	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-information-custodian.json	5386	3	0	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	205	150	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-location.json	1422	3	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	83	101	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-administration.json	4736	3	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	121	96	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-request.json	6977	3	0	7	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	169	120	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-fi-base-medication-statement.json	4663	3	0	14	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	90	83	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication.json	1772	3	0	5	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	83	79	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-observation.json	4634	3	0	8	0	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	137	149	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-organization.json	1120	3	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	65	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-patient.json	5884	4	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	208	168	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-fi-base-practitioner-role.json	1993	3	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	83	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-practitioner.json	2519	3	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	124	109	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-procedure.json	5861	3	0	6	1	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	132	103	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-fi-base-provenance.json	2427	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	87	76	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-reason-for-care.json	4463	3	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	124	121	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-schedule.json	1412	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	51	83	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-fi-base-slot.json	841	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	51	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-kanta-document-metadata-profile.json	1419	3	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	78	79	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-kanta-document-other-metadata-profile.json	1681	3	0	8	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	108	99	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-municipality-code.json	1939	3	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	45	51	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-patient-profession.json	1481	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	43	51	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-service-event.json	1258	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	45	0	0	0	0	1	0
fsh-generated/resources/StructureDefinition-vaccination-recorder.json	1602	3	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	33	45	0	0	0	1	0	0
fsh-generated/resources/ValueSet-fi-base-register-identifier.json	876	3	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	11	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-fi-base-restriction-parent-vs.json	3042	3	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	32	0	0	0	0	0	0
fsh-generated/resources/ValueSet-fi-base-security-label-vs.json	679	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-kanta-provenance-agent-role.json	835	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	36	0	0	0	0	0	0
input/examples/Bloodglucose-max.json	4031	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0
input/examples/InsulinDosage-example-optional.json	1989	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
input/examples/MedicationAdministration-InsulinDosage-mandatory.json	1413	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-max.json	5530	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-min.json	2031	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-max.json	2757	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-min.json	1330	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-max.json	2465	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-min.json	1868	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-max.json	2472	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-min.json	1342	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-max.json	3014	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-min.json	1893	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/Observation-example-MET-max.json	4021	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
input/examples/Observation-example-MET-min.json	2801	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	40	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-max.json	2928	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	26	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-min.json	1464	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/Observation-example-StepsTaken-max.json	2978	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
input/examples/Observation-example-duplicate-7.json	1282	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/VIRHE2_KELABASELISAYKSET-Provenance-custodian-public-healthcare.json	4664	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
input/examples/bloodglucose-min.json	1448	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/examples/diabetes-data-bundle-kantaphr-r4-en.json	741391	44	41	0	0	0	0	0	13	3	0	0	0	0	0	0	0	1	0	0	650	213	0	0	0	0	0	1
input/examples/diabetes-data-bundle-kantaphr-sv.json	2272392	135	145	0	0	0	0	0	30	8	0	0	0	0	0	0	0	2	0	0	1914	708	0	0	0	0	0	2
input/examples/diabetes-data-bundle.json	2661345	152	159	0	1	0	1	0	31	16	0	0	0	0	0	0	0	2	0	0	2157	741	0	0	0	0	0	2
input/examples/example-patient-1.json	409	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
input/examples/example-patient-2.json	409	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/examples/example-patient-3.json	409	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/examples/example-patient-4.json	409	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0
input/examples/example-patient-5.json	409	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/examples/example-patient.json	431	3	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/hapi-patient.json	493	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/examples/kanta-phr-patient-1.json	265	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/examples/kanta-phr-patient-2.json	265	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/examples/medication-administration-insulin-basal-dose-kanta-stu3-sv.json	2218	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/examples/medication-administration-insulin-bolus-dose-fi.json	2439	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/examples/medication-administration-insulin-dose-temporary-basal-rate-kanta-en.json	2296	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
input/examples/medicationesim1.json	984	3	0	0	0	0	0	0	0	691	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
input/examples/medicationesim2.json	1180	3	0	0	1	0	0	0	0	689	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
input/examples/medicationrequestesim1.json	7441	3	0	0	0	0	0	0	0	8321	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0
input/examples/medicationrequestesim2.json	9007	3	0	0	0	0	0	0	0	709	0	0	0	0	0	0	0	0	0	0	25	12	0	0	0	0	0	1
input/examples/medicationrequestesim3.json	7666	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0
input/examples/medicationrequestesim4.json	7696	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0
input/examples/medicationrequestesim5.json	8943	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	27	13	0	0	0	0	0	0
input/examples/medicationrequestesim6.json	7993	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	24	11	0	0	0	0	0	0
input/examples/medicationrequestesim7A.json	7819	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	23	11	0	0	0	0	0	0
input/examples/medicationrequestesim7B.json	8027	4	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0
input/examples/medicationrequestesim8.json	7534	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0
input/examples/medicationrequestesim9.json	7702	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0
input/examples/observation-example-StepsTaken-min.json	1362	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
input/examples/observation-example-bloodglucose-astext.json	1736	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
input/examples/observation-example-bloodglucose-dataabsentreason.json	1649	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/examples/organization-Toimintayksikko.json	848	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/organizationesim1.json	286	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0
input/examples/organizationesim2.json	183	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
input/examples/patientesim1.json	903	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/examples/practitionerRoleesim1.json	223	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0
input/examples/practitioneresim1.json	1072	3	0	0	0	0	0	0	0	687	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/examples/provenance_rekpit_containedviittaukset2.json	4097	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0
