Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-fi-scheduling-healthcare-service.json	1806	6	0	0	0	0	0	30	0	23	0	0	0	0	0	0	0	0	0	0	253	319	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-mutable.json	3161	6	0	0	0	0	0	9	0	11	0	0	0	0	0	0	0	1	0	0	123	95	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-notification-info.json	1333	6	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	47	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-notification-medium.json	1575	6	1	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	67	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-patient-instruction-url.json	1310	5	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	45	46	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-practitioner-gender.json	1508	6	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	67	65	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-queue-number.json	1267	6	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	45	46	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-referral-id.json	1259	6	1	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	44	51	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-requested-service-info.json	2694	6	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	102	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-resource-calendar.json	2583	5	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	95	72	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-self-service-info.json	4160	7	0	0	0	0	0	9	0	70	0	0	0	0	0	0	0	0	0	0	135	86	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-service-additional-information.json	1469	5	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	31	49	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ticket-number.json	1289	6	1	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	25	45	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-topic-id.json	1231	6	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	25	46	0	0	0	1	0	0
input/examples/appointment.json	3224	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0
