Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-fi-base-information-custodian.json	5992	8	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	523	907	0	0	0	33	0	1
fsh-generated/resources/StructureDefinition-fi-base-location.json	1661	3	1	0	0	0	0	91	0	81	0	0	0	0	0	0	0	1	0	0	208	380	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-administration.json	5316	8	0	0	0	0	0	116	0	100	0	0	0	0	0	0	0	0	0	0	311	472	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-fi-base-medication-request.json	7907	10	0	0	0	0	0	149	0	163	0	0	0	0	0	0	0	1	0	0	472	759	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-fi-base-medication-statement.json	5144	8	0	0	0	0	0	116	0	115	0	0	0	0	0	0	0	1	0	0	321	578	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-fi-base-medication.json	2353	4	0	0	0	0	0	67	1	74	0	0	0	0	0	0	0	0	0	0	199	356	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-fi-base-observation.json	5389	7	0	0	0	0	0	119	0	145	0	0	0	0	0	0	0	0	0	0	395	801	0	1	0	6	0	0
fsh-generated/resources/StructureDefinition-fi-base-organization.json	1574	3	0	0	0	0	0	56	0	69	0	0	0	0	0	0	0	1	0	0	162	366	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-patient-medication-request.json	7630	11	0	0	0	0	0	208	0	213	0	0	0	0	0	0	0	1	0	0	556	781	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-fi-base-patient-medication.json	2285	5	0	0	0	0	0	66	0	87	0	0	0	0	0	0	0	0	0	0	208	289	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-patient.json	6453	11	0	0	0	0	0	207	0	243	0	0	1	0	0	0	0	1	0	0	569	945	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-fi-base-practitioner-role.json	2458	4	0	0	0	0	0	71	0	80	0	0	0	0	0	0	0	1	0	0	204	321	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-fi-base-practitioner.json	2984	7	1	0	0	0	0	122	0	139	0	0	0	0	0	0	0	0	0	0	343	447	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-fi-base-procedure.json	6323	8	0	0	0	0	0	129	0	140	0	0	0	0	0	0	0	1	0	0	337	446	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-fi-base-provenance.json	3033	5	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	216	298	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-fi-base-reason-for-care.json	5207	8	0	0	0	0	0	124	0	122	0	0	0	0	0	0	0	1	0	0	321	389	0	0	0	5	0	10
fsh-generated/resources/StructureDefinition-fi-base-schedule.json	1757	4	0	0	0	0	0	36	0	38	0	0	0	0	0	0	0	0	0	0	128	181	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-fi-base-slot.json	1186	2	0	0	0	0	0	39	0	40	0	0	0	0	0	0	0	0	0	0	123	189	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-kanta-document-metadata-profile.json	2246	4	0	0	0	0	0	72	0	88	0	0	0	0	0	0	0	1	0	0	192	295	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-kanta-document-other-metadata-profile.json	2287	4	0	0	0	0	0	99	0	128	0	0	0	0	0	0	0	0	0	0	281	385	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-municipality-code.json	2059	4	0	0	0	0	0	29	0	34	0	0	0	0	0	0	0	0	0	0	108	142	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-patient-profession.json	1601	5	0	0	0	0	0	27	0	45	0	0	0	0	0	0	0	0	0	0	104	136	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-vaccination-recorder.json	1722	3	0	0	0	0	0	14	0	16	0	0	0	0	0	0	0	0	0	0	66	95	0	0	0	1	0	0
fsh-generated/resources/ValueSet-fi-base-register-identifier.json	877	2	1	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	13	7629	0	0	0	0	0	0
fsh-generated/resources/ValueSet-fi-base-security-label-vs.json	680	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	42	0	0	0	0	0	0
fsh-generated/resources/ValueSet-kanta-provenance-agent-role.json	835	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	1	0	0	13	49	0	0	0	0	0	1
input/examples/Bloodglucose-max.json	4031	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	26	0	0	0	0	0	0
input/examples/InsulinDosage-example-optional.json	1989	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0
input/examples/MedicationAdministration-InsulinDosage-mandatory.json	1413	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-max.json	5530	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	28	0	0	0	0	0	0
input/examples/Observation-example-Bloodpressure-min.json	2031	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-max.json	2757	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	18	0	0	0	0	0	0
input/examples/Observation-example-BodyWeight-min.json	1330	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-max.json	2465	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	0	0
input/examples/Observation-example-CalorieIntake-min.json	1868	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-max.json	2472	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	0	0	0	0	0	0
input/examples/Observation-example-CarbohydrateIntakeEstimated-min.json	1342	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-max.json	3014	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0
input/examples/Observation-example-ExerciseTracking-min.json	1893	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	0	0	0	0	0
input/examples/Observation-example-MET-max.json	4021	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	17	0	0	0	0	0	0
input/examples/Observation-example-MET-min.json	2801	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-max.json	2928	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	0	0	0
input/examples/Observation-example-ModerateToVigorousPATime-min.json	1464	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	0	0	0
input/examples/Observation-example-StepsTaken-max.json	2978	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0
input/examples/Observation-example-duplicate-7.json	1282	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	16	0	0	0	0	0	0
input/examples/VIRHE2_KELABASELISAYKSET-Provenance-custodian-public-healthcare.json	4664	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	17	0	0	0	0	0	0
input/examples/bloodglucose-min.json	1448	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0
input/examples/diabetes-data-bundle-kantaphr-r4-en.json	741391	1054	1	0	1	0	332	0	26	2	0	0	0	0	0	0	0	4	0	0	2006	1404	0	0	0	0	0	3
input/examples/diabetes-data-bundle-kantaphr-sv.json	2272392	3205	5	0	0	0	972	0	75	7	0	0	0	0	0	0	0	11	0	0	5634	5545	0	0	0	0	0	71
input/examples/diabetes-data-bundle.json	2661345	3875	6	0	0	0	1099	0	83	7	0	0	0	0	0	0	0	15	0	0	7344	5481	0	0	0	0	0	20
input/examples/example-patient-1.json	409	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	0	1	0	0	0
input/examples/example-patient-2.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
input/examples/example-patient-3.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0
input/examples/example-patient-4.json	409	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	11	0	0	0	0	0	0
input/examples/example-patient-5.json	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0
input/examples/example-patient.json	431	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0
input/examples/hapi-patient.json	493	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0
input/examples/kanta-phr-patient-1.json	265	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0
input/examples/kanta-phr-patient-2.json	265	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0
input/examples/medication-administration-insulin-basal-dose-kanta-stu3-sv.json	2218	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0
input/examples/medication-administration-insulin-bolus-dose-fi.json	2439	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	23	0	0	0	0	0	0
input/examples/medication-administration-insulin-dose-temporary-basal-rate-kanta-en.json	2296	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0
input/examples/medicationesim1.json	984	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	15	0	0	0	0	0	0
input/examples/medicationesim2.json	1180	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0
input/examples/medicationrequestesim1.json	7441	11	0	0	0	0	0	0	1	419	0	0	0	0	0	0	0	0	0	0	36	52	0	0	0	0	0	0
input/examples/medicationrequestesim2.json	9007	13	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	43	40	0	0	0	0	0	0
input/examples/medicationrequestesim3.json	7666	12	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	39	38	0	0	0	0	0	0
input/examples/medicationrequestesim4.json	7696	13	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	39	35	0	0	0	0	0	0
input/examples/medicationrequestesim5.json	8943	13	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	42	55	0	0	0	0	0	1
input/examples/medicationrequestesim6.json	7993	12	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	36	34	0	0	0	0	0	0
input/examples/medicationrequestesim7A.json	7819	11	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	45	39	0	0	0	0	0	0
input/examples/medicationrequestesim7B.json	8027	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	39	54	0	0	0	0	0	0
input/examples/medicationrequestesim8.json	7534	11	1	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	41	39	0	0	0	0	0	0
input/examples/medicationrequestesim9.json	7702	12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	38	37	0	0	0	0	0	0
input/examples/observation-example-StepsTaken-min.json	1362	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	21	0	0	0	0	0	0
input/examples/observation-example-bloodglucose-astext.json	1736	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	20	0	0	0	0	0	0
input/examples/observation-example-bloodglucose-dataabsentreason.json	1649	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	0	0
input/examples/organization-Toimintayksikko.json	848	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
input/examples/organizationesim1.json	286	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
input/examples/organizationesim2.json	183	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0
input/examples/patientesim1.json	903	2	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	9	11	0	0	0	0	0	0
input/examples/practitionerRoleesim1.json	223	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	0
input/examples/practitioneresim1.json	1072	3	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	12	17	0	0	0	0	0	0
input/examples/provenance_rekpit_containedviittaukset2.json	4097	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	0	0	0	0
